url,status,final_url,in_sitemap,title,title_len,meta_len,h1_count,words,noindex,canonical,images_no_alt,internal_links,schema,resp_s
https://www.bariatriccounselingcenter.com/eating-disorder-treatment-in-san-antonio-tx/,200,,True,"Eating Disorder Treatment In San Antonio, TX | Bariatric Counseling Center | Specialized Weight Loss Support",108,156,1,990,True,,0,34,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Person|Place|PostalAddress|Question|WebPage|WebSite,0.4
https://www.bariatriccounselingcenter.com/ozempic-behavioral-support-in-san-antonio-tx/,200,,True,"Ozempic Behavioral Support In San Antonio, TX | Bariatric Counseling Center",75,148,1,885,True,,0,34,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Person|Place|PostalAddress|Question|WebPage|WebSite,0.39
https://www.bariatriccounselingcenter.com/weight-management-counseling-in-san-antonio-tx/,200,,True,"Weight Management Counseling In San Antonio, TX | Bariatric Counseling Center",77,153,1,882,True,,0,34,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Person|Place|PostalAddress|Question|WebPage|WebSite,0.38
https://www.bariatriccounselingcenter.com/therapy-for-eating-disorders-in-san-antonio-tx/,200,,True,"Therapy For Eating Disorders In San Antonio, TX | Bariatric Counseling Center | Specialized Weight Loss Support",111,157,1,1047,True,,0,34,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Person|Place|PostalAddress|Question|WebPage|WebSite,0.4
https://www.bariatriccounselingcenter.com/body-confidence-counseling-in-san-antonio-tx/,200,,True,"Body Confidence Counseling In San Antonio, TX | Bariatric Counseling Center | Specialized Weight Loss Support",109,152,1,878,True,,0,34,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Person|Place|PostalAddress|Question|WebPage|WebSite,0.39
https://www.bariatriccounselingcenter.com/weight-loss-programs-in-san-antonio-tx/,200,,True,"Weight Loss Programs In San Antonio, TX | Bariatric Counseling Center | Specialized Weight Loss Support",103,158,1,937,True,,0,34,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Person|Place|PostalAddress|Question|WebPage|WebSite,0.39
https://www.bariatriccounselingcenter.com/counseling-for-anxiety-and-weight-in-san-antonio-tx/,200,,True,"Counseling For Anxiety And Weight In San Antonio, TX | Bariatric Counseling Center | Specialized Weight Loss Support",116,156,1,962,True,,0,34,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Person|Place|PostalAddress|Question|WebPage|WebSite,0.39
https://www.bariatriccounselingcenter.com/mind-body-approach-to-weight-loss-in-san-antonio-tx/,200,,True,"Mind-Body Approach To Weight Loss In San Antonio, TX | Bariatric Counseling Center | Specialized Weight Loss Support",116,157,1,950,True,,0,34,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Person|Place|PostalAddress|Question|WebPage|WebSite,0.41
https://www.bariatriccounselingcenter.com/glp-1-behavioral-support-in-san-antonio-tx/,200,,True,"Behavioral Support For GLP-1 Medications In San Antonio, TX | Bariatric Counseling Center | Specialized Weight Loss Support",123,157,1,934,True,,0,34,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Person|Place|PostalAddress|Question|WebPage|WebSite,0.41
https://www.bariatriccounselingcenter.com/weight-loss-therapist/,200,,True,Weight Loss Therapist | Bariatric Counseling Center | Specialized Weight Loss Support,85,156,1,996,True,,0,34,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Person|Place|PostalAddress|Question|WebPage|WebSite,0.36
https://www.bariatriccounselingcenter.com/eating-disorder-group-therapy-san-antonio-tx/,200,,True,"Eating Disorder Group Therapy In San Antonio, TX | BCC | Bariatric Counseling Center | Specialized Weight Loss Support",118,153,1,1143,True,,0,34,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Person|Place|PostalAddress|Question|WebPage|WebSite,0.42
https://www.bariatriccounselingcenter.com/tirzepatide-behavioral-support-in-san-antonio-tx/,200,,True,"Tirzepatide Behavioral Support In San Antonio, TX | BCC | Bariatric Counseling Center | Specialized Weight Loss Support",119,158,1,1164,True,,0,34,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Person|Place|PostalAddress|Question|WebPage|WebSite,0.41
https://www.bariatriccounselingcenter.com/telehealth-eating-disorder-treatment-in-texas/,200,,True,Telehealth Eating Disorder Treatment In Texas | BCC | Bariatric Counseling Center | Specialized Weight Loss Support,115,157,1,1124,True,,0,34,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Person|Place|PostalAddress|Question|WebPage|WebSite,0.43
https://www.bariatriccounselingcenter.com/mounjaro-zepbound-behavioral-support-in-san-antonio-tx/,200,,True,On Mounjaro Or Zepbound? The Behavioral Side Is What Makes It Stick | Bariatric Counseling Center | Specialized Weight Loss Support,131,158,1,947,True,,0,34,Article|BreadcrumbList|ImageObject|ListItem|Person|Place|PostalAddress|WebPage|WebSite,0.38
https://www.bariatriccounselingcenter.com/adhd-and-emotional-eating-in-san-antonio-tx/,200,,True,"When ADHD And Eating Collide, It Is Not A Lack Of Willpower | Bariatric Counseling Center | Specialized Weight Loss Support",123,155,1,924,True,,0,34,Article|BreadcrumbList|ImageObject|ListItem|Person|Place|PostalAddress|WebPage|WebSite,0.42
https://www.bariatriccounselingcenter.com/glp-1-weight-regain-counseling-in-san-antonio-tx/,200,,True,"Coming Off A GLP-1, Or Afraid To? Protect The Progress You Made | Bariatric Counseling Center | Specialized Weight Loss Support",127,148,1,935,True,,0,34,Article|BreadcrumbList|ImageObject|ListItem|Person|Place|PostalAddress|WebPage|WebSite,0.41
https://www.bariatriccounselingcenter.com/eating-disorder-referrals-for-providers-in-san-antonio-tx/,200,,True,A Referral Resource For Clinicians: Adult Eating Disorder And Food Addiction Care In San Antonio | Bariatric Counseling Center | Specialized Weight Loss Support,160,157,1,1308,True,,0,34,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Person|Place|PostalAddress|Question|WebPage|WebSite,0.41
https://www.bariatriccounselingcenter.com/eating-disorder-therapist-in-san-antonio-tx/,200,,True,"Eating Disorder Therapist In San Antonio, TX | Bariatric Counseling Center | Specialized Weight Loss Support",108,157,1,1150,True,,0,34,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Person|Place|PostalAddress|Question|WebPage|WebSite,0.38
https://www.bariatriccounselingcenter.com/eating-disorder-therapist-near-me/,200,,True,Eating Disorder Therapist Near Me | Bariatric Counseling Center,63,168,1,1019,True,,0,34,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Person|Place|PostalAddress|Question|WebPage|WebSite,0.39
https://www.bariatriccounselingcenter.com/weight-loss-counseling-or-therapy/,200,,True,Weight Loss Counseling Vs Therapy: What's The Difference? | Bariatric Counseling Center,87,167,1,1157,True,,0,36,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Person|Place|PostalAddress|Question|WebPage|WebSite,0.41
https://www.bariatriccounselingcenter.com/what-is-a-weight-loss-counselor/,200,,True,What Is A Weight Loss Counselor? | Bariatric Counseling Center,62,180,1,1003,True,,0,34,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Person|Place|PostalAddress|Question|WebPage|WebSite,0.42
https://www.bariatriccounselingcenter.com/emotional-eating-therapy-in-san-antonio-tx/,200,,True,"Emotional Eating Therapy In San Antonio, TX | BCC",49,155,1,1167,True,,0,39,Answer|BreadcrumbList|FAQPage|ImageObject|ListItem|Offer|Place|PostalAddress|Question|Service|WebPage|WebSite,0.42
https://www.bariatriccounselingcenter.com/foundayo-behavioral-support-san-antonio/,200,,True,"Foundayo™ Behavioral Support In San Antonio, TX | Bariatric Counseling Center",77,200,1,1253,True,,0,34,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Person|Place|PostalAddress|Question|WebPage|WebSite,0.36
https://www.bariatriccounselingcenter.com/weight-loss-therapy-in-san-antonio-tx/,200,,True,Weight Loss Therapy In San Antonio: Behavioral Counseling,57,142,1,1157,True,,0,37,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Person|Place|PostalAddress|Question|WebPage|WebSite,0.41
https://www.bariatriccounselingcenter.com/binge-eating-treatment-in-san-antonio-tx/,200,,True,Binge Eating Disorder Treatment San Antonio | Accredited Program,64,160,1,1258,True,,0,36,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Person|Place|PostalAddress|Question|WebPage|WebSite,0.44
https://www.bariatriccounselingcenter.com/semaglutide-behavioral-support-in-san-antonio-tx/,200,,True,"Semaglutide Behavioral Support In San Antonio, TX | Bariatric Counseling Center | Specialized Weight Loss Support",113,153,1,847,True,,0,34,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Person|Place|PostalAddress|Question|WebPage|WebSite,0.56
https://www.bariatriccounselingcenter.com/eating-disorder-counseling-in-san-antonio-tx/,200,,True,Eating Disorder Counseling San Antonio | Accredited IOP,55,169,1,1174,True,,0,34,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Person|Place|PostalAddress|Question|WebPage|WebSite,0.54
https://www.bariatriccounselingcenter.com/understanding-anxiety-and-depression-related-to-weight/,200,,True,Depression And Weight: How They Affect Each Other | BCC,55,168,1,1376,True,,0,36,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Person|Place|PostalAddress|Question|WebPage|WebSite,0.45
https://www.bariatriccounselingcenter.com/online-therapy-for-emotional-eating-in-mcallen-tx/,200,,True,"Online Therapy For Emotional Eating In McAllen, TX | Bariatric Counseling Center | Specialized Weight Loss Support",114,157,1,867,True,,0,34,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Person|Place|PostalAddress|Question|WebPage|WebSite,0.57
https://www.bariatriccounselingcenter.com/dietitian-vs-nutritionist-for-weight-loss-whats-the-difference/,200,,True,Dietitian Vs Nutritionist For Weight Loss: What’s The Difference? | Bariatric Counseling Center | Specialized Weight Loss Support,129,156,1,1073,True,,0,34,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Person|Place|PostalAddress|Question|WebPage|WebSite,0.48
https://www.bariatriccounselingcenter.com/binge-eating-therapy-in-mcallen-tx/,200,,True,"Binge Eating Therapy In McAllen, TX | Bariatric Counseling Center | Specialized Weight Loss Support",99,151,1,884,True,,0,34,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Person|Place|PostalAddress|Question|WebPage|WebSite,2.28
https://www.bariatriccounselingcenter.com/intuitive-eating-support-in-mcallen-tx/,200,,True,"Intuitive Eating Support In McAllen, TX | Bariatric Counseling Center",69,153,1,553,True,,0,34,Article|BreadcrumbList|ImageObject|ListItem|Person|Place|PostalAddress|WebPage|WebSite,0.39
https://www.bariatriccounselingcenter.com/therapy-for-depression-and-weight-loss/,200,,True,Therapy For Depression And Weight Loss | BCC Texas,50,178,1,1248,True,,0,34,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Person|Place|PostalAddress|Question|WebPage|WebSite,0.36
https://www.bariatriccounselingcenter.com/sara-hamilton-psyd/,200,,True,"Dr. Sara Hamilton, PsyD | Director Of Clinical Services At BCC",62,214,1,1005,True,,0,42,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Person|Place|PostalAddress|Question|WebPage|WebSite,0.41
https://www.bariatriccounselingcenter.com/undergoing-or-having-undergone-bariatric-surgery-a-comprehensive-guide-to-psychological-support-and-success/,200,,True,Bariatric Surgery Mental Health Support In San Antonio,54,145,1,1648,True,,0,36,Article|BreadcrumbList|ImageObject|ListItem|Person|Place|PostalAddress|WebPage|WebSite,0.41
https://www.bariatriccounselingcenter.com/causes/,200,,True,Causes | Bariatric Counseling Center | Specialized Weight Loss Support,70,116,0,361,True,,0,34,Article|BreadcrumbList|ImageObject|ListItem|Person|Place|PostalAddress|WebPage|WebSite,0.42
https://www.bariatriccounselingcenter.com/contact/,200,,True,Contact The Bariatric Counseling Center | San Antonio Texas,59,135,0,473,True,,0,33,BreadcrumbList|ContactPage|ImageObject|ListItem|Place|PostalAddress|WebSite,0.46
https://www.bariatriccounselingcenter.com/recipes/,200,,True,Healthy Recipes For Eating Recovery | BCC Texas,47,145,1,443,True,,0,44,Article|BreadcrumbList|ImageObject|ListItem|Person|Place|PostalAddress|VideoObject|WebPage|WebSite,0.42
https://www.bariatriccounselingcenter.com/program-schedule/,200,,True,Weight Loss Program Schedule | Bariatric Counseling Center,58,93,1,306,True,,0,36,Article|BreadcrumbList|ImageObject|ListItem|Person|Place|PostalAddress|WebPage|WebSite,0.44
https://www.bariatriccounselingcenter.com/in-the-media/,200,,True,In The Media | Bariatric Counseling Center | Specialized Weight Loss Support,76,23,1,379,True,,0,33,Article|BreadcrumbList|ImageObject|ListItem|Person|Place|PostalAddress|WebPage|WebSite,0.39
https://www.bariatriccounselingcenter.com/staff-videos/,200,,True,Staff Videos | Bariatric Counseling Center | Specialized Weight Loss Support,76,39,1,461,True,,0,33,Article|BreadcrumbList|ImageObject|ListItem|Person|Place|PostalAddress|WebPage|WebSite,0.51
https://www.bariatriccounselingcenter.com/feel-more-in-control-around-food-youre-not-alone-we-offer-support-that-works/,200,,True,Stop The Cycle Of Binge Eating | Support That Works,51,134,1,941,True,,0,4,Article|BreadcrumbList|ImageObject|ListItem|Person|Place|PostalAddress|WebPage|WebSite,0.41
https://www.bariatriccounselingcenter.com/privacy-policy/,200,,True,Privacy Policy | Bariatric Counseling Center | Specialized Weight Loss Support,78,33,1,707,True,,0,33,Article|BreadcrumbList|ImageObject|ListItem|Person|Place|PostalAddress|WebPage|WebSite,0.35
https://www.bariatriccounselingcenter.com/interviews/,200,,True,Interviews | Bariatric Counseling Center | Specialized Weight Loss Support,74,223,1,436,True,,0,40,Article|BreadcrumbList|ImageObject|ListItem|Person|Place|PostalAddress|VideoObject|WebPage|WebSite,0.41
https://www.bariatriccounselingcenter.com/ourprogram/meet-with-licensed-therapists/,200,,True,Meet With Licensed Therapists For Eating Disorders | BCC,56,160,1,1087,True,,0,39,Article|BreadcrumbList|ImageObject|ListItem|Person|Place|PostalAddress|WebPage|WebSite,0.53
https://www.bariatriccounselingcenter.com/ourprogram/meet-with-registered-dietitians/,200,,True,Registered Dietitians For Eating Disorders | BCC Texas,54,158,1,1155,True,,1,41,Article|BreadcrumbList|ImageObject|ListItem|Person|Place|PostalAddress|WebPage|WebSite,0.51
https://www.bariatriccounselingcenter.com/ourprogram/details/,200,,True,"IOP For Binge Eating Disorder, Food Addiction & Wellness",56,153,1,996,True,,0,38,Article|BreadcrumbList|ImageObject|ListItem|Person|Place|PostalAddress|WebPage|WebSite,1.37
https://www.bariatriccounselingcenter.com/ourprogram/,200,,True,"IOP Program For Binge Eating, Food Addiction & Overeating",57,159,1,949,True,,0,34,Article|BreadcrumbList|ImageObject|ListItem|Person|Place|PostalAddress|WebPage|WebSite,2.21
https://www.bariatriccounselingcenter.com/faq/,200,,True,FAQ: Bariatric Counseling Center San Antonio,44,151,1,4774,True,,0,34,Answer|Article|BreadcrumbList|FAQPage|ImageObject|ListItem|Person|Place|PostalAddress|Question|WebPage|WebSite,0.55
https://www.bariatriccounselingcenter.com/ourprogram/stay-connected/,200,,True,Stay Connected After Treatment | Ongoing Support BCC,52,159,1,881,True,,0,40,Article|BreadcrumbList|ImageObject|ListItem|Person|Place|PostalAddress|WebPage|WebSite,0.52
https://www.bariatriccounselingcenter.com/ourprogram/bring-a-friend/,200,,True,Support For Binge Eating Recovery | Bring A Friend | BCC,56,157,1,916,True,,0,38,Article|BreadcrumbList|ImageObject|ListItem|Person|Place|PostalAddress|WebPage|WebSite,0.48
https://www.bariatriccounselingcenter.com/ourprogram/practice-in-the-community/,200,,True,Real-Life Skills For Eating Recovery | BCC Texas,48,155,1,959,True,,0,39,Article|BreadcrumbList|ImageObject|ListItem|Person|Place|PostalAddress|WebPage|WebSite,0.57
https://www.bariatriccounselingcenter.com/ourprogram/dine-together/,200,,True,Mindful Eating For Food Addiction & Binge Eating | BCC Texas,60,154,1,855,True,,0,39,Article|BreadcrumbList|ImageObject|ListItem|Person|Place|PostalAddress|VideoObject|WebPage|WebSite,0.48
https://www.bariatriccounselingcenter.com/ourprogram/learn-to-cook-differently/,200,,True,Cooking Classes For Eating Recovery | BCC Texas,47,158,1,963,True,,0,40,Article|BreadcrumbList|ImageObject|ListItem|Person|Place|PostalAddress|VideoObject|WebPage|WebSite,0.48
https://www.bariatriccounselingcenter.com/ourprogram/enjoy-movement/,200,,True,Enjoy Movement Again | BCC For Eating Disorders,47,156,1,931,True,,0,39,Article|BreadcrumbList|ImageObject|ListItem|Person|Place|PostalAddress|WebPage|WebSite,0.48
https://www.bariatriccounselingcenter.com/mindful-eating-for-better-health-a-guide/,200,,True,Why Multi-Disciplinary Care Works For Binge Eating,50,136,1,987,True,,0,33,Article|BreadcrumbList|ImageObject|ListItem|Person|Place|PostalAddress|WebPage|WebSite,0.44
https://www.bariatriccounselingcenter.com/mindful-eating-for-better-health-learn-intuitive-eating-with-expert-guidance/,200,,True,Why Multi-Disciplinary Care Works For Binge Eating,50,136,1,991,True,,0,34,Article|BreadcrumbList|ImageObject|ListItem|Person|Place|PostalAddress|WebPage|WebSite,0.5
https://www.bariatriccounselingcenter.com/the-importance-of-multi-disciplinary-care-for-treating-binge-eating-disorder-why-a-team-approach-is-best/,200,,True,Why Multi-Disciplinary Care Works For Binge Eating,50,136,1,2088,True,,0,34,Article|BreadcrumbList|ImageObject|ListItem|Person|Place|PostalAddress|WebPage|WebSite,0.45
https://www.bariatriccounselingcenter.com/real-behavioral-change-starts-with-the-mind/,200,,True,Behavioral Change For Weight Loss Starts With The Mind,54,131,1,1072,True,,0,36,Article|BreadcrumbList|ImageObject|ListItem|Person|Place|PostalAddress|WebPage|WebSite,0.62
https://www.bariatriccounselingcenter.com/refer-a-patient/,200,,True,Refer A Patient | Bariatric Counseling Center | Specialized Weight Loss Support,79,49,1,405,True,,0,34,Article|BreadcrumbList|ImageObject|ListItem|Person|Place|PostalAddress|WebPage|WebSite,0.46
https://www.bariatriccounselingcenter.com/?kadence_element=author-bios,200,https://www.bariatriccounselingcenter.com/,True,Emotional & Binge Eating Therapy San Antonio TX | BCC,53,150,1,1649,True,,0,44,Answer|FAQPage|ImageObject|Place|PostalAddress|Question|SearchAction|VideoObject|WebPage|WebSite,1.93
https://www.bariatriccounselingcenter.com/?kadence_element=landing-page,200,https://www.bariatriccounselingcenter.com/,True,Emotional & Binge Eating Therapy San Antonio TX | BCC,53,150,1,1649,True,,0,44,Answer|FAQPage|ImageObject|Place|PostalAddress|Question|SearchAction|VideoObject|WebPage|WebSite,2.34
https://www.bariatriccounselingcenter.com/?kadence_element=search-atlas-2-2,200,https://www.bariatriccounselingcenter.com/,True,Emotional & Binge Eating Therapy San Antonio TX | BCC,53,150,1,1649,True,,0,44,Answer|FAQPage|ImageObject|Place|PostalAddress|Question|SearchAction|VideoObject|WebPage|WebSite,0.97
https://www.bariatriccounselingcenter.com/?kadence_element=ahrefs,200,https://www.bariatriccounselingcenter.com/,True,Emotional & Binge Eating Therapy San Antonio TX | BCC,53,150,1,1649,True,,0,44,Answer|FAQPage|ImageObject|Place|PostalAddress|Question|SearchAction|VideoObject|WebPage|WebSite,0.96
https://www.bariatriccounselingcenter.com/?kadence_element=clickrank,200,https://www.bariatriccounselingcenter.com/,True,Emotional & Binge Eating Therapy San Antonio TX | BCC,53,150,1,1649,True,,0,44,Answer|FAQPage|ImageObject|Place|PostalAddress|Question|SearchAction|VideoObject|WebPage|WebSite,1.0
https://www.bariatriccounselingcenter.com/category/diet-and-nutrition/,200,,True,Diet And Nutrition | Bariatric Counseling Center | Specialized Weight Loss Support,82,0,1,801,True,,0,58,BreadcrumbList|CollectionPage|ImageObject|ListItem|LocalBusiness|Place|PostalAddress|WebSite,0.4
https://www.bariatriccounselingcenter.com/category/diet-and-nutrition/gut-health/,200,,True,Gut Health | Bariatric Counseling Center | Specialized Weight Loss Support,74,0,1,394,True,,0,41,BreadcrumbList|CollectionPage|ImageObject|ListItem|LocalBusiness|Place|PostalAddress|WebSite,0.41
https://www.bariatriccounselingcenter.com/category/diet-and-nutrition/supplements-and-wellness/,200,,True,Supplements And Wellness | Bariatric Counseling Center | Specialized Weight Loss Support,88,0,1,349,True,,0,39,BreadcrumbList|CollectionPage|ImageObject|ListItem|LocalBusiness|Place|PostalAddress|WebSite,0.5
https://www.bariatriccounselingcenter.com/category/diet-and-nutrition/healthy-living/,200,,True,Healthy Living | Bariatric Counseling Center | Specialized Weight Loss Support,78,0,1,628,True,,0,50,BreadcrumbList|CollectionPage|ImageObject|ListItem|LocalBusiness|Place|PostalAddress|WebSite,0.46
https://www.bariatriccounselingcenter.com/category/self-improvement/,200,,True,Self-Improvement | Bariatric Counseling Center | Specialized Weight Loss Support,80,0,1,860,True,,0,57,BreadcrumbList|CollectionPage|ImageObject|ListItem|LocalBusiness|Place|PostalAddress|WebSite,0.41
https://www.bariatriccounselingcenter.com/category/self-improvement/mental-health/,200,,True,Mental Health | Bariatric Counseling Center | Specialized Weight Loss Support,77,0,1,898,True,,0,56,BreadcrumbList|CollectionPage|ImageObject|ListItem|LocalBusiness|Place|PostalAddress|WebSite,0.42
https://www.bariatriccounselingcenter.com/category/self-improvement/behavioral-patterns/,200,,True,Behavioral Patterns | Bariatric Counseling Center | Specialized Weight Loss Support,83,0,1,885,True,,0,59,BreadcrumbList|CollectionPage|ImageObject|ListItem|LocalBusiness|Place|PostalAddress|WebSite,0.48
https://www.bariatriccounselingcenter.com/category/weight-loss-journey/,200,,True,Weight Loss Journey | Bariatric Counseling Center | Specialized Weight Loss Support,83,0,1,462,True,,0,42,BreadcrumbList|CollectionPage|ImageObject|ListItem|LocalBusiness|Place|PostalAddress|WebSite,0.86
https://www.bariatriccounselingcenter.com/category/self-improvement/weight-loss-journey-self-improvement/,200,,True,Weight Loss Journey | Bariatric Counseling Center | Specialized Weight Loss Support,83,0,1,849,True,,0,56,BreadcrumbList|CollectionPage|ImageObject|ListItem|LocalBusiness|Place|PostalAddress|WebSite,0.42
https://www.bariatriccounselingcenter.com/category/self-improvement/motivation/,200,,True,Motivation | Bariatric Counseling Center | Specialized Weight Loss Support,74,0,1,313,True,,0,37,BreadcrumbList|CollectionPage|ImageObject|ListItem|LocalBusiness|Place|PostalAddress|WebSite,0.44
https://www.bariatriccounselingcenter.com/category/eating-disorders/,200,,True,Eating Disorders | Bariatric Counseling Center | Specialized Weight Loss Support,80,0,1,908,True,,0,59,BreadcrumbList|CollectionPage|ImageObject|ListItem|LocalBusiness|Place|PostalAddress|WebSite,0.47
https://www.bariatriccounselingcenter.com/category/weight-loss-counseling/,200,,True,Weight Loss Counseling | Bariatric Counseling Center | Specialized Weight Loss Support,86,0,1,584,True,,0,47,BreadcrumbList|CollectionPage|ImageObject|ListItem|LocalBusiness|Place|PostalAddress|WebSite,0.57
https://www.bariatriccounselingcenter.com/category/healthy-living-2/,200,,True,Healthy Living | Bariatric Counseling Center | Specialized Weight Loss Support,78,0,1,555,True,,0,47,BreadcrumbList|CollectionPage|ImageObject|ListItem|LocalBusiness|Place|PostalAddress|WebSite,0.41
https://www.bariatriccounselingcenter.com/category/staff/,200,,True,Staff | Bariatric Counseling Center | Specialized Weight Loss Support,69,0,1,478,True,,0,44,BreadcrumbList|CollectionPage|ImageObject|ListItem|LocalBusiness|Place|PostalAddress|WebSite,0.41
https://www.bariatriccounselingcenter.com/category/stress-management/,200,,True,Stress Management | Bariatric Counseling Center | Specialized Weight Loss Support,81,0,1,404,True,,0,41,BreadcrumbList|CollectionPage|ImageObject|ListItem|LocalBusiness|Place|PostalAddress|WebSite,0.39
https://www.bariatriccounselingcenter.com/category/eating-disorders/binge-eating/,200,,True,Binge Eating | Bariatric Counseling Center | Specialized Weight Loss Support,76,0,1,454,True,,0,41,BreadcrumbList|CollectionPage|ImageObject|ListItem|LocalBusiness|Place|PostalAddress|WebSite,0.41
https://www.bariatriccounselingcenter.com/category/emotional-eating/,200,,True,Emotional Eating | Bariatric Counseling Center | Specialized Weight Loss Support,80,0,1,555,True,,0,48,BreadcrumbList|CollectionPage|ImageObject|ListItem|LocalBusiness|Place|PostalAddress|WebSite,0.39
https://www.bariatriccounselingcenter.com/author/austintude/,200,,True,Daniel Bisett | Bariatric Counseling Center | Specialized Weight Loss Support,77,0,1,276,True,,0,34,BreadcrumbList|ImageObject|ListItem|LocalBusiness|Person|Place|PostalAddress|ProfilePage|WebSite,0.44
https://www.bariatriccounselingcenter.com/author/bccteam/,200,,True,BCC Staff | Bariatric Counseling Center | Specialized Weight Loss Support,73,0,1,683,True,,0,50,BreadcrumbList|ImageObject|ListItem|LocalBusiness|Person|Place|PostalAddress|ProfilePage|WebSite,0.51
https://www.bariatriccounselingcenter.com/author/tmccord845/,200,,True,Todd McCord | Bariatric Counseling Center | Specialized Weight Loss Support,75,0,1,511,True,,1,36,BreadcrumbList|ImageObject|ListItem|LocalBusiness|Person|Place|PostalAddress|ProfilePage|WebSite,0.48
https://www.bariatriccounselingcenter.com/author/aaron/,200,,True,Aaron Beltran LPC-A | Bariatric Counseling Center | Specialized Weight Loss Support,83,0,1,672,True,,1,41,BreadcrumbList|ImageObject|ListItem|LocalBusiness|Person|Place|PostalAddress|ProfilePage|WebSite,0.46
https://www.bariatriccounselingcenter.com/author/lartzberger/,200,,True,"Laura Artzberger, LPC | Bariatric Counseling Center | Specialized Weight Loss Support",85,0,1,627,True,,1,37,BreadcrumbList|ImageObject|ListItem|LocalBusiness|Person|Place|PostalAddress|ProfilePage|WebSite,0.48
https://www.bariatriccounselingcenter.com/author/shamilton/,200,,True,"Sara Hamilton, PsyD | Bariatric Counseling Center | Specialized Weight Loss Support",83,256,1,1091,True,,1,57,BreadcrumbList|ImageObject|ListItem|LocalBusiness|Person|Place|PostalAddress|ProfilePage|WebSite,0.47
https://www.bariatriccounselingcenter.com/author/chasley-fortunw-pttman/,200,,True,"Chasley Fortune-Pittman, MDS, RD, LD | Bariatric Counseling Center | Specialized Weight Loss Support",100,0,1,587,True,,1,41,BreadcrumbList|ImageObject|ListItem|LocalBusiness|Person|Place|PostalAddress|ProfilePage|WebSite,0.56
https://www.bariatriccounselingcenter.com/author/alisa/,200,,True,Alisa Travis | Bariatric Counseling Center | Specialized Weight Loss Support,76,0,1,340,True,,0,38,BreadcrumbList|ImageObject|ListItem|LocalBusiness|Person|Place|PostalAddress|ProfilePage|WebSite,0.49
https://www.bariatriccounselingcenter.com/author/emilyb/,200,,True,"Emily Beissner, LPC-A | Bariatric Counseling Center | Specialized Weight Loss Support",85,0,1,386,True,,0,40,BreadcrumbList|ImageObject|ListItem|LocalBusiness|Person|Place|PostalAddress|ProfilePage|WebSite,0.6
https://www.bariatriccounselingcenter.com/author/lapplegate/,200,,True,Lauren Applegate | Bariatric Counseling Center | Specialized Weight Loss Support,80,0,1,318,True,,0,37,BreadcrumbList|ImageObject|ListItem|LocalBusiness|Person|Place|PostalAddress|ProfilePage|WebSite,0.52
https://www.bariatriccounselingcenter.com/author/dietitian/,200,,True,"Lacey Gimpel, RD LD | Bariatric Counseling Center | Specialized Weight Loss Support",83,0,1,534,True,,1,39,BreadcrumbList|ImageObject|ListItem|LocalBusiness|Person|Place|PostalAddress|ProfilePage|WebSite,2.03
https://www.bariatriccounselingcenter.com/author/nalbus481/,200,,True,Nancy Albus | Bariatric Counseling Center | Specialized Weight Loss Support,75,0,1,519,True,,1,36,BreadcrumbList|ImageObject|ListItem|LocalBusiness|Person|Place|PostalAddress|ProfilePage|WebSite,1.67
